acousticness,danceability,duration_min,energy,instrumentalness,liveness,loudness,mode,tempo,valence,target,song_title,artist
0.766,0.486,4.169,0.331,0.0,0.072,-9.106,1,79.277,0.421,0,Hills and Valleys (The Valleys Version),Tauren Wells
0.0189,0.475,3.265,0.672,0.0,0.117,-5.925,1,77.857,0.382,0,Chain Breaker,Zach Williams
0.912,0.361,4.633,0.236,7.79e-05,0.0831,-7.781,1,147.309,0.184,0,Clean,Natalie Grant
0.447,0.519,4.098,0.684,0.0,0.0901,-3.746,1,133.943,0.293,0,I Will,Citizen Way
0.0353,0.576,4.238,0.686,6.68e-05,0.114,-6.032,1,153.901,0.599,0,The Gospel,Ryan Stevenson
0.0342,0.511,4.749,0.815,0.0,0.09,-6.317,0,128.004,0.245,0,Throne Room,Kim Walker-Smith
0.0164,0.526,3.958,0.692,0.0,0.0786,-3.895,1,137.849,0.266,0,I Won't Let You Go - Radio Version,Switchfoot
0.0176,0.621,3.584,0.674,0.0,0.242,-4.635,0,92.994,0.255,0,Unfinished,Mandisa
0.117,0.673,2.941,0.813,0.0,0.148,-5.895,1,103.999,0.638,0,Old Church Choir,Zach Williams
0.28,0.555,3.944,0.663,0.0,0.107,-5.628,1,75.976,0.295,0,Forgiven,Crowder
0.379,0.534,3.766,0.508,0.0,0.0867,-7.085,1,153.947,0.407,0,Love Wins,Love and Theft
0.199,0.422,3.413,0.336,0.0,0.189,-7.199,1,108.009,0.0974,0,I Have This Hope,Tenth Avenue North
0.568,0.448,3.636,0.412,5.68e-05,0.159,-7.877,1,133.881,0.308,0,In Awe,Hollyn
0.498,0.331,4.253,0.427,0.0,0.108,-7.431,1,157.938,0.129,0,Oh My Soul,Casting Crowns
0.0229,0.385,3.707,0.663,0.0,0.0841,-5.902,1,156.066,0.237,0,You Redeem - Studio Version,Aaron Shust
0.0141,0.447,3.545,0.89,0.0,0.0858,-4.563,1,93.894,0.331,0,Amen,Hunter Hayes
0.0107,0.619,3.681,0.733,0.0,0.176,-5.055,1,100.071,0.507,0,Brand New Life,Colton Dixon
0.202,0.497,4.161,0.604,0.0,0.299,-9.438,1,131.935,0.225,0,Oceans (Where Feet May Fail) - Radio Version,Hillsong United
0.587,0.464,3.423,0.225,5.64e-06,0.116,-9.155,1,84.677,0.209,0,O God Forgive Us,for KING & COUNTRY
0.0298,0.306,4.889,0.742,0.0,0.126,-3.914,1,155.873,0.149,0,Death Was Arrested,North Point InsideOut
0.149,0.536,4.05,0.711,0.0,0.112,-4.916,1,147.9,0.326,0,Back To God,Reba McEntire
0.000767,0.429,4.405,0.636,5.14e-05,0.203,-7.684,1,123.966,0.233,0,Say The Word,Hillsong United
0.627,0.295,4.206,0.326,0.0,0.157,-6.125,0,126.704,0.136,0,On My Side,Kim Walker-Smith
0.0218,0.534,2.801,0.933,0.0,0.159,-4.021,1,174.081,0.783,0,Bloom,Grayson Reed
0.104,0.475,3.655,0.92,0.0,0.575,-4.991,1,154.906,0.729,0,Revival,Third Day
0.415,0.436,4.149,0.618,2.46e-06,0.177,-8.402,0,83.982,0.352,0,Hold It All,Cody Carnes
0.0458,0.704,3.352,0.928,0.0,0.345,-3.422,1,113.981,0.96,0,Lifer,MercyMe
0.0166,0.543,3.367,0.944,0.0,0.146,-2.647,1,93.957,0.728,0,Now,Mallary Hope
0.0108,0.534,3.929,0.862,0.0,0.104,-4.282,1,104.012,0.435,0,Battles,The Afters
0.85,0.227,4.117,0.309,0.0,0.0898,-7.368,1,167.097,0.225,0,Prove Me Wrong,Mandisa
0.193,0.732,3.451,0.606,1.25e-06,0.165,-5.21,1,115.985,0.637,0,Run the Race,Holly Starr
0.322,0.659,2.795,0.848,0.0,0.243,-3.273,1,166.009,0.961,0,The Happy Song,Jamie Grace
0.298,0.588,3.808,0.58,0.0,0.0811,-7.833,1,138.013,0.492,0,Find You Here,Ellie Holcomb
0.0875,0.353,3.319,0.87,0.0,0.079,-5.386,1,135.045,0.308,0,Change The World (feat. Hollyn),Derek Minor
0.225,0.696,3.849,0.713,2.22e-06,0.194,-5.114,0,189.932,0.368,0,Rise,Kim Walker-Smith
0.00532,0.529,3.475,0.769,0.0,0.19,-6.369,1,73.946,0.648,0,Priceless,for KING & COUNTRY
0.000774,0.525,4.0,0.657,0.0,0.0778,-6.394,1,77.013,0.286,0,Alive In You - Studio Version,Jesus Culture
0.187,0.423,3.97,0.502,0.0,0.108,-5.924,1,135.858,0.0968,0,What A Beautiful Name,Hillsong Worship
0.00497,0.574,4.008,0.802,0.0,0.333,-4.801,0,128.062,0.52,0,Beloved,Jordan Feliz
0.000619,0.388,5.798,0.542,0.0,0.175,-6.122,1,135.866,0.128,0,There Is a Cloud,Elevation Worship
0.0643,0.519,3.63,0.907,0.0,0.264,-3.918,1,147.957,0.603,0,Rise,Danny Gokey
0.00687,0.688,3.057,0.843,0.0,0.0464,-4.12,1,105.02,0.841,0,Fearless,Jasmine Murray
0.807,0.569,3.928,0.484,9.35e-06,0.163,-6.536,1,122.08,0.308,0,Tears,Matt Hammitt
0.0024,0.547,3.801,0.511,1.24e-06,0.109,-5.802,1,143.968,0.179,0,To Live Is Christ,Sidewalk Prophets
0.0198,0.511,3.958,0.831,0.0,0.661,-4.826,1,141.971,0.544,0,Be The Change,Britt Nicole
0.000937,0.676,3.341,0.79,8.94e-05,0.0938,-3.674,1,99.948,0.0484,0,Parachute,Joshua Micah
0.0646,0.587,3.399,0.791,0.0,0.25,-6.313,0,125.993,0.593,0,Where You Are (Reimagined),Hillsong Young & Free
0.183,0.389,4.955,0.525,0.0,0.308,-7.941,1,143.919,0.0963,0,The Cause Of Christ,Kari Jobe
0.105,0.528,3.607,0.59,0.0,0.104,-6.682,1,118.031,0.113,0,King Of The World,Natalie Grant
0.0326,0.37,3.92,0.723,0.0,0.0982,-4.774,1,149.923,0.117,0,Come Alive (Dry Bones),Lauren Daigle
0.0919,0.301,4.24,0.762,0.0,0.0822,-3.392,1,161.864,0.208,0,Even So Come - Radio Version/Live,Passion
0.0839,0.459,4.282,0.561,0.0,0.0998,-7.091,1,144.784,0.298,0,"10,000 Reasons (Bless the Lord) [Radio Version]",Matt Redman
0.0793,0.545,3.903,0.576,0.0,0.103,-11.081,1,100.304,0.416,0,More Than Conquerors (Radio Version),Steven Curtis Chapman
0.471,0.495,4.063,0.71,0.0,0.0703,-3.941,1,90.024,0.332,0,TESTIFY,NEEDTOBREATHE
0.0832,0.492,3.873,0.656,0.0,0.202,-7.361,1,147.948,0.336,0,Great Are You Lord (Radio Mix),one sonic society
0.0551,0.401,5.128,0.7,0.0,0.0961,-5.07,1,81.049,0.171,0,Worthy Of Your Name - Studio,Passion
0.00392,0.436,4.804,0.836,1.12e-06,0.113,-4.884,1,147.978,0.314,0,My All In All,Phil Wickham
0.0101,0.674,3.952,0.895,0.0,0.0996,-3.973,1,102.984,0.558,0,Love Broke Thru,tobyMac
0.133,0.566,3.477,0.766,0.0,0.117,-6.87,1,139.955,0.393,0,Magnify,We Are Messengers
0.157,0.211,4.216,0.649,0.0,0.117,-7.28,1,150.11,0.289,0,The Cross Has The Final Word,Cody Carnes
0.196,0.305,5.527,0.726,0.0,0.464,-6.375,1,82.673,0.547,0,Eye of the Storm (feat. Gabe Real),Ryan Stevenson
0.000127,0.237,4.126,0.99,0.0914,0.393,-3.331,1,151.545,0.169,0,Black Colors,Victim Of Deception
1.51e-05,0.455,5.187,0.994,0.0012,0.0908,-4.584,0,125.035,0.0703,0,A Darkened Gospel,A Wake in Providence
7.94e-06,0.236,3.995,0.981,0.874,0.325,-2.635,1,160.114,0.129,0,Soil the Stillborn,Infant Annihilator
0.00256,0.468,3.363,0.998,0.0,0.233,-0.994,0,140.003,0.064,0,No Absolution,Thy Art Is Murder
0.000102,0.476,5.248,0.962,0.106,0.137,-4.023,1,145.947,0.451,0,Hearteater,To The Grave
8.35e-06,0.226,3.493,0.553,0.0379,0.0728,-9.169,1,129.255,0.323,0,Shapeless Abomination,Beyond the Extraction
0.00105,0.495,4.395,0.955,0.0551,0.308,-4.181,1,130.002,0.362,0,Dirty Waters,Into Oblivion
5.83e-05,0.296,3.831,0.983,0.146,0.508,-2.999,1,115.003,0.231,0,Defiled,Hive
1.84e-05,0.474,4.345,0.925,0.901,0.324,-3.539,1,139.97,0.142,0,Negative,FRCTRD
0.000168,0.406,3.015,0.936,0.242,0.062,-4.564,0,139.922,0.26,0,Distorting of Perception,Until We Die
8.12e-05,0.173,4.46,0.927,0.23,0.229,-5.22,1,99.131,0.183,0,Ruin,Altered Perceptions
1.01e-05,0.404,3.747,0.989,0.556,0.536,-1.374,1,94.291,0.153,0,Fauxhammer,Black Tongue
0.000393,0.456,3.619,0.97,0.0432,0.0914,-4.655,1,124.976,0.0399,0,Spiteful Nature,I Shall Devour
0.0147,0.242,3.897,0.96,0.0562,0.0923,-4.112,1,169.896,0.199,0,We Wait,I Declare War
4.42e-05,0.472,3.827,0.942,0.823,0.324,-3.954,0,150.005,0.186,0,Plague of Immortality (feat. Dean Lamb Of Archspire),Within Destruction
2.95e-05,0.227,4.07,0.921,0.792,0.154,-6.149,0,175.167,0.116,0,Arrogance,Traitors
5.73e-05,0.444,4.47,0.943,0.00704,0.114,-4.955,0,119.945,0.292,0,Inferiority,Neberu
8.53e-05,0.17,5.326,0.866,0.976,0.569,-7.304,1,117.539,0.11,0,Senseless Order,Signs of the Swarm
4.19e-05,0.276,4.901,0.919,0.181,0.479,-3.773,1,116.038,0.149,0,Advent,Shotgun Surgeon
6.49e-05,0.401,4.402,0.988,0.116,0.342,-4.104,0,155.356,0.191,0,Venomous,Whitechapel
7.53e-05,0.398,3.342,0.974,0.0076,0.389,-2.823,0,129.983,0.245,0,Substance Affliction,Advocates
0.000696,0.566,4.177,0.986,0.0164,0.399,-5.016,1,127.515,0.15,0,To Encompass and Eclipse,A Trust Unclean
0.000103,0.39,3.2,0.978,0.941,0.12,-4.209,1,100.221,0.102,0,Rope,Obscure of Acacia
2.67e-05,0.336,4.707,0.983,0.00362,0.257,-1.812,0,113.711,0.131,0,Permanent Intoxication,Mycelia
0.00545,0.48,3.815,0.984,0.283,0.588,-5.718,0,130.02,0.146,0,Tremendous Strain,Science Of Sleep
0.000273,0.285,3.883,0.989,0.797,0.104,-4.407,1,140.019,0.201,0,Of Talons and Teeth,Reaping Asmodeia
4.95e-05,0.428,3.696,0.997,0.955,0.253,-3.587,1,149.998,0.0533,0,Pitchblack,Walking Dead On Broadway
0.000283,0.256,3.295,0.98,0.0196,0.618,-5.107,1,94.99,0.11,0,Zerotonin 2,Darknet
0.000102,0.491,5.162,0.928,0.363,0.14,-3.866,1,132.973,0.14,0,False Hope,The Machinist
0.000673,0.274,3.3,0.925,0.156,0.47,-5.204,1,161.25,0.102,0,1208,Extortionist
0.00125,0.217,4.262,0.98,0.00139,0.287,-3.332,1,139.024,0.0658,0,Plagues,The End At The Beginning
4.58e-05,0.261,2.488,0.863,7.33e-06,0.329,-7.199,1,108.347,0.316,0,Hear Me Out,Risking It All
1.35e-05,0.517,4.282,0.991,1.44e-05,0.0501,-2.406,0,120.026,0.194,0,Down into the Abyss,Conjonctive
0.000482,0.258,4.702,0.905,0.000489,0.686,-4.897,1,112.94,0.16,0,Dance of the Witch,At Rest
1.2e-05,0.484,5.467,0.98,0.188,0.779,-1.939,1,119.997,0.165,0,New World Slaughter,Iconoclast
6.56e-05,0.387,5.0,0.967,0.226,0.337,-3.335,0,129.904,0.0536,0,FVNERAL MOON,Lorna Shore
0.00029,0.424,4.526,0.992,2.13e-05,0.322,-2.976,0,145.144,0.0914,0,Beautiful Agony,Within The Ruins
0.000111,0.45,4.45,0.986,0.251,0.0645,-2.384,1,159.976,0.172,0,Ways Of Transfiguration,Buried Side
2.13e-05,0.222,4.643,0.985,0.00644,0.775,-4.105,1,136.227,0.16,0,Black Mammoth,Fit For An Autopsy
5.4e-05,0.455,3.507,0.973,0.00193,0.365,-4.597,0,102.076,0.448,0,Solicitude,Belie My Burial
0.000123,0.398,4.2,0.955,0.458,0.299,-3.39,0,100.03,0.134,0,The Call of Mighty,Crucify Me Gently
8.8e-06,0.399,4.453,0.877,0.358,0.677,-5.418,0,112.351,0.254,0,Manufactured Existence,Lord of War
3.28e-05,0.401,3.233,0.921,0.753,0.359,-3.287,0,102.035,0.372,0,Bastard Son,God Of Nothing
1.94e-05,0.209,4.111,0.955,0.0118,0.0925,-4.527,1,199.988,0.114,0,The Shaping Sickness,Shadow of Intent
1.56e-05,0.493,4.314,0.964,0.00733,0.727,-3.079,1,110.005,0.17,0,Drown Me in Blood,Carnifex
0.00115,0.339,3.655,0.958,1.56e-05,0.651,-2.909,0,128.806,0.273,0,Inferno,"Above, Below"
5.32e-05,0.458,3.075,0.957,8.97e-05,0.364,-6.16,1,120.006,0.154,0,Debris,Paragon
1.45e-05,0.263,4.595,0.896,0.876,0.363,-8.048,1,113.106,0.251,0,"I, the Weak",The Voynich Code
0.00192,0.482,3.316,0.968,0.000454,0.108,-4.395,1,114.001,0.245,0,American Dream,Chelsea Grin
2.21e-05,0.379,4.269,0.979,0.877,0.453,-3.77,1,140.029,0.156,0,Temptress,Enterprise Earth
2.05e-05,0.535,3.392,0.974,0.000149,0.263,-3.566,0,116.956,0.431,0,Flag of the Beast,Emmure
1.69e-05,0.329,2.261,0.993,0.641,0.342,-3.416,1,116.461,0.372,0,Unanswered,Suicide Silence
4.55e-05,0.162,3.349,0.957,0.867,0.669,-6.229,0,96.822,0.119,0,Be My Valentine (feat. Dickie Allen),Brojob
5.41e-06,0.389,3.676,0.985,0.954,0.305,-2.795,0,135.019,0.0637,0,Prismatic Abyss,Aversions Crown
0.00631,0.636,3.007,0.802,4.14e-05,0.059,-2.168,1,139.815,0.334,0,Right In,Skrillex
0.0145,0.716,3.588,0.972,3.22e-05,0.317,-2.302,1,110.026,0.566,0,Bangarang (feat. Sirah),Skrillex
0.0049,0.596,5.033,0.921,0.00019,0.536,-2.5,0,139.969,0.232,0,Breakn' A Sweat,Skrillex
0.00075,0.616,4.882,0.946,0.0777,0.355,-2.876,1,127.992,0.332,0,The Devil's Den,Skrillex
0.0106,0.633,4.084,0.926,0.54,0.133,-4.749,0,140.037,0.493,0,Right On Time,Skrillex
0.0012,0.605,3.346,0.92,0.000596,0.483,-2.298,0,174.974,0.22,0,Kyoto (feat. Sirah),Skrillex
0.654,0.176,6.912,0.479,0.591,0.13,-7.471,0,100.831,0.0622,0,Skrillex Orchestral Suite By Varien - Bonus Track,Skrillex
0.218,0.385,3.879,0.404,1.57e-06,0.113,-6.999,1,146.128,0.0703,0,Satellite,SALTNPAPER
0.328,0.68,3.861,0.593,0.0,0.105,-6.496,1,94.007,0.396,0,Nosedive,Dynamic Duo
0.0171,0.726,3.54,0.889,0.00106,0.0741,-4.251,0,119.983,0.531,0,PIZZA,Oohyo
0.773,0.741,3.22,0.219,2.84e-06,0.116,-11.944,1,101.78,0.198,0,이대로 있어줘요 Stay With Me,도시총각 Dosichonggak
0.498,0.587,4.108,0.554,0.000663,0.106,-7.212,1,80.013,0.431,0,Stardust,Kevin Oh
2.54e-05,0.321,2.139,0.751,0.235,0.109,-4.655,1,110.182,0.174,0,Burning youth,Hyukoh
0.263,0.697,3.227,0.692,0.0,0.104,-5.34,1,124.829,0.275,0,Wi Ing Wi Ing,Hyukoh
0.712,0.483,3.821,0.524,0.0,0.0975,-3.92,1,91.878,0.519,0,Wonder,Standing Egg
0.285,0.498,3.688,0.436,0.0,0.06,-4.592,1,79.871,0.261,0,I'll Pick You Up,Standing Egg
0.0262,0.635,3.063,0.575,0.00337,0.361,-8.8,0,159.913,0.493,0,VAMOS,Oohyo
0.364,0.819,3.114,0.677,0.0313,0.0915,-5.703,0,94.975,0.93,0,MWAH,Humming Urban Stereo
0.564,0.676,3.982,0.508,0.000142,0.101,-7.515,1,106.015,0.327,0,Loop,NELL
0.873,0.657,3.361,0.427,0.0,0.109,-6.879,1,144.014,0.24,0,With Me,Vanilla Acoustic
0.0989,0.483,4.4,0.747,0.000409,0.24,-4.363,1,80.117,0.223,0,Monster,PALGOU
0.264,0.62,3.763,0.529,0.0,0.354,-5.333,0,94.951,0.572,0,What 2 Do,DEAN
0.669,0.751,3.842,0.489,3.57e-06,0.177,-5.418,1,140.013,0.468,0,For Me,Gyepy
0.765,0.767,3.388,0.445,0.000727,0.0897,-8.527,1,119.923,0.375,0,Fallen in Love (Only With You),Jang Beom June
0.164,0.844,3.777,0.32,0.0,0.107,-9.532,0,125.927,0.575,0,Talk,10cm
0.253,0.743,3.96,0.886,0.00267,0.714,-3.503,0,109.961,0.397,0,Black Out,PALGOU
0.107,0.54,3.41,0.408,0.000811,0.111,-11.899,0,159.813,0.655,0,Sleeping Habits,Donguy
0.224,0.657,3.833,0.536,0.00432,0.352,-7.073,1,119.95,0.184,0,Romance in Seoul,Neon Bunny
0.532,0.549,3.337,0.451,3.44e-05,0.0425,-10.302,0,85.296,0.621,0,Hot and Cold (feat. Yun Cheoljong of 10cm),SunWoo Jung-A
0.859,0.762,2.93,0.277,0.0,0.161,-9.263,1,109.689,0.286,0,Ki-dult,SBGB
0.837,0.214,4.162,0.484,9.66e-05,0.114,-5.44,1,81.625,0.267,0,"지금 여기, 이곳에서 (Duet With 루시아) , 지금 여기, 이곳에서",Sentimental Scenery
0.0219,0.63,3.709,0.684,0.00108,0.103,-6.74,0,142.952,0.881,0,너와의 공식 Love Equation,플랫핏 Flat Feet
0.806,0.35,4.249,0.347,4.37e-06,0.102,-6.154,1,146.661,0.241,0,I Don't Love You,Urban Zakapa
0.439,0.892,2.617,0.443,0.0,0.0866,-6.181,1,107.984,0.729,0,My eyes,10cm
0.881,0.764,1.66,0.177,3.34e-05,0.121,-13.596,0,115.697,0.569,0,Zig Zag,Kwon Jin Ah
0.0117,0.432,4.65,0.761,2.88e-05,0.75,-4.126,1,138.004,0.334,0,Cake Love (PROD. BY The Black Skirts),XIA
0.423,0.7,3.583,0.425,1.72e-06,0.0879,-9.52,1,95.058,0.283,0,HOW WAS YOUR DAY,Sugarbowl
0.00922,0.453,6.474,0.678,5.11e-05,0.0477,-7.291,0,131.936,0.0827,0,변명 Shame,DyoN Joo
0.414,0.574,4.983,0.51,0.000213,0.0995,-7.63,1,121.989,0.125,0,You Wouldn't Even Know,Flower Soo
0.705,0.894,3.705,0.161,0.0033,0.312,-14.311,1,104.968,0.818,0,장가갈 수 있을까 Can I Get Married?,Coffeeboy
0.368,0.717,3.882,0.844,1.93e-05,0.255,-5.363,0,110.023,0.825,0,Sneakers,Humming Urban Stereo
0.289,0.712,3.722,0.625,0.0,0.127,-8.832,1,100.004,0.718,0,Dangerous,Clazziquai Project
0.138,0.768,3.733,0.743,0.00128,0.142,-6.09,1,89.983,0.692,0,Night Time Melody,Rude Paper
0.909,0.489,3.38,0.173,0.0,0.117,-9.827,1,121.054,0.625,0,Reason Why We Have To Break Up,Only U
0.508,0.597,3.515,0.575,0.0,0.265,-3.705,1,85.018,0.516,0,"Love, Love.",Big Brain
0.772,0.598,3.746,0.515,4.91e-06,0.164,-4.695,0,117.762,0.377,0,I Don't Want,Jungkey
0.286,0.616,3.949,0.387,0.0,0.277,-6.079,0,81.856,0.47,0,All in Vain,Mot
0.0805,0.766,5.323,0.602,0.765,0.0889,-8.388,0,100.042,0.378,0,귀가 Return Home,카우칩스 The CowChips
0.804,0.792,4.891,0.15,1.3e-05,0.0704,-15.644,1,83.625,0.33,0,물 Water,권나무 Kwon Tree
0.805,0.709,3.434,0.29,0.0,0.17,-11.092,1,90.046,0.584,0,Summer Night You and I,Standing Egg
0.858,0.679,4.286,0.126,0.000102,0.114,-10.562,0,129.75,0.114,0,Let You Go,Mot
0.175,0.581,4.125,0.312,5.57e-05,0.104,-8.984,0,181.893,0.506,0,Sooni (I'm your fanatic girl),SunWoo Jung-A
0.578,0.652,2.952,0.512,7.49e-06,0.101,-7.062,1,104.98,0.284,0,Run,Okdal
0.654,0.73,3.422,0.418,7.51e-05,0.13,-6.735,1,139.888,0.401,0,Petals on The Wind (Remake Version),Wable
0.663,0.719,3.797,0.478,0.000886,0.0496,-9.58,1,77.996,0.354,0,Morning Call - Remix Version,Ibadi
0.827,0.524,3.223,0.392,0.0,0.363,-8.938,0,145.88,0.296,0,Rub off,Kim Woo-Joo
0.503,0.41,4.272,0.648,0.0,0.219,-4.469,1,60.391,0.342,0,Don't You Cry For Me,Cobi
0.947,0.483,4.136,0.199,0.0,0.109,-11.37,1,78.103,0.162,0,Waves - Acoustic,Dean Lewis
0.461,0.59,2.701,0.568,0.0562,0.106,-8.332,1,153.113,0.731,0,Runner,Jon and Roy
0.302,0.696,4.883,0.521,0.0,0.0565,-8.465,0,100.0,0.471,0,No Role Modelz,J. Cole
0.0752,0.504,3.989,0.705,0.0,0.128,-8.205,0,175.483,0.564,0,Wet Dreamz,J. Cole
0.358,0.894,3.609,0.284,0.000487,0.11,-13.002,0,138.944,0.413,0,Neighbors,J. Cole
0.361,0.653,4.412,0.409,0.00012,0.189,-11.446,1,174.324,0.181,0,Deja Vu,J. Cole
0.331,0.889,5.019,0.393,8.67e-06,0.283,-10.821,0,128.065,0.31,0,G.O.M.D.,J. Cole
0.0451,0.592,4.677,0.701,0.0,0.327,-4.014,0,129.501,0.299,0,Litty (feat. Tory Lanez),Meek Mill
0.0242,0.589,3.733,0.658,0.0,0.118,-5.288,0,77.521,0.254,0,All Eyes On You (feat. Chris Brown & Nicki Minaj),Meek Mill
0.00375,0.7,3.508,0.693,0.0,0.314,-6.553,1,133.981,0.513,0,Froze (feat. Lil Uzi Vert & Nicki Minaj),Meek Mill
0.0415,0.37,4.171,0.87,0.0,0.604,-2.09,1,79.092,0.334,0,Ima Boss - feat. Rick Ross,Meek Mill
0.214,0.523,4.855,0.783,0.0,0.612,-3.755,0,117.264,0.312,0,Apple of My Eye,Rick Ross
0.00895,0.434,5.543,0.785,0.0,0.132,-4.169,0,106.926,0.393,0,Santorini Greece,Rick Ross
0.0123,0.481,5.695,0.716,0.0,0.141,-5.996,0,78.829,0.399,0,Idols Become Rivals,Rick Ross
0.00612,0.729,4.595,0.838,0.0,0.0721,-4.476,0,136.869,0.35,0,Trap Trap Trap,Rick Ross
0.00589,0.662,4.462,0.808,0.0,0.613,-3.06,1,76.493,0.448,0,Dead Presidents,Rick Ross
0.00184,0.541,3.757,0.609,0.0,0.179,-3.715,1,158.314,0.298,0,She On My Dick,Rick Ross
0.0084,0.629,4.04,0.7,0.0,0.118,-6.212,1,85.814,0.159,0,I Think She Like Me,Rick Ross
0.0273,0.501,4.495,0.775,0.0,0.211,-6.248,0,85.929,0.615,0,Powers That Be,Rick Ross
0.00755,0.54,3.745,0.82,0.0,0.642,-3.824,1,78.063,0.516,0,Game Ain't Based On Sympathy,Rick Ross
0.0171,0.801,2.667,0.642,0.000946,0.112,-5.926,0,126.013,0.703,0,Humble,Wahlstedt
0.033,0.707,3.362,0.929,0.205,0.0626,-4.199,0,123.004,0.403,0,My Friend,EDX
0.306,0.696,3.2,0.795,7.72e-06,0.243,-4.892,0,126.186,0.16,0,White Label (Is This Love),Still Young
0.00551,0.562,3.807,0.885,0.805,0.0621,-3.096,1,145.06,0.679,0,Home,Marshmello
0.0171,0.47,4.189,0.863,0.143,0.096,-6.52,0,170.137,0.335,0,Front to Back,Buku
0.0227,0.726,5.593,0.929,0.379,0.924,-7.146,0,123.036,0.706,0,Best Thing About,Lex Luca
0.00121,0.984,3.148,0.941,0.0539,0.026,-4.56,0,122.003,0.331,0,Flashwind - Radio Edit,Ben Remember
0.135,0.72,3.148,0.643,0.812,0.112,-7.691,1,122.012,0.323,0,Fuego,Alok
0.00613,0.473,2.829,0.885,0.00023,0.219,-3.42,0,149.698,0.278,0,Rose Horizon,Yellow Claw
0.00101,0.466,0.276,0.943,0.0,0.458,-3.545,0,113.457,0.598,0,dance alot,Various Artists
0.588,0.614,2.994,0.792,0.0,0.105,-3.528,0,154.823,0.554,0,Save You,Wahlstedt
0.00433,0.775,4.133,0.883,0.346,0.057,-5.83,0,125.006,0.682,0,I Want You,Chris Lake
0.0362,0.67,9.75,0.792,0.881,0.101,-8.211,1,128.018,0.0348,0,Polaris,deadmau5
0.643,0.549,3.095,0.816,1.38e-06,0.137,-5.044,0,109.774,0.523,0,Midnight Sun,Dirtcaps
0.00145,0.715,3.063,0.964,0.468,0.174,-4.71,0,128.059,0.307,0,One Life Short,Geoxor
0.0771,0.466,3.737,0.849,2.89e-06,0.104,-3.85,0,183.76,0.353,0,On Our Own (feat. Natalie Major),Showtek
0.000679,0.503,4.161,0.989,0.542,0.548,-0.787,1,174.012,0.615,0,The Wall,Matrix & Futurebound
0.00518,0.718,2.48,0.944,0.477,0.114,-5.041,1,125.004,0.328,0,All I Know,EDX
0.0987,0.443,3.515,0.727,9.35e-06,0.118,-5.171,0,74.827,0.423,0,Freesol (feat. Skyler Stonestreet),Seven Lions
0.00576,0.396,4.426,0.821,0.000424,0.116,-3.826,1,171.927,0.122,0,Mantra - Mat Zo Remix,Noisia
0.044,0.597,3.201,0.832,2.96e-05,0.0864,-5.48,0,162.03,0.479,0,Good Life,Kiso
0.291,0.675,2.771,0.929,0.00724,0.397,-2.578,1,140.006,0.428,0,Twinbow,Slushii
0.0256,0.559,3.516,0.854,2.61e-06,0.294,-3.923,0,156.008,0.474,0,Limitless (feat. Sophie Rose),Sam F
0.0235,0.714,2.938,0.851,0.00697,0.1,-3.387,0,128.004,0.692,0,Move On Me,Tom & Jame
0.325,0.531,3.254,0.769,0.0,0.305,-2.881,0,77.351,0.454,0,Wildcard,Mickey Valen
0.149,0.738,3.175,0.646,0.00157,0.162,-5.384,1,125.923,0.401,0,Find You,Wahlstedt
0.0214,0.587,3.307,0.772,0.698,0.447,-4.439,0,127.978,0.201,0,Legacy,Dimitri Vangelis & Wyman
0.316,0.519,3.045,0.829,0.0,0.0759,-5.121,0,123.659,0.629,0,Show You Love,Kato
0.139,0.718,3.136,0.89,0.00103,0.341,-3.931,1,124.943,0.304,0,Make U Love Me,Tujamo
0.474,0.871,3.079,0.893,0.852,0.0891,-3.774,1,126.016,0.639,0,Bassline Riddim,Vato Gonzalez
0.108,0.641,5.042,0.676,0.0,0.152,-4.461,1,119.108,0.174,0,Light - GOSLO Remix,San Holo
0.265,0.677,3.094,0.778,0.0,0.247,-5.19,0,97.97,0.335,0,Walk Away,LVNDSCAPE
0.158,0.633,2.599,0.964,0.0159,0.204,-3.573,1,124.022,0.111,0,Touch The Sky,Cedric Gervais
0.0144,0.529,2.987,0.739,0.000255,0.39,-5.356,0,149.915,0.403,0,"Afraid, Unafraid",SLUMBERJACK
0.282,0.738,3.371,0.818,0.000543,0.101,-3.652,0,139.998,0.53,0,Make You Mine,Aire Atlantica
0.0238,0.303,3.323,0.879,3.84e-05,0.431,-4.748,1,80.329,0.564,0,Riot Call (feat. Nevve),QUIX
0.128,0.617,3.085,0.524,0.00438,0.362,-8.885,0,142.046,0.225,0,Modern Flame (feat. Yuna),Emmit Fenn
0.056,0.164,3.448,0.878,0.0617,0.205,-4.953,0,171.908,0.196,0,Right Here,Keys N Krates
0.00129,0.823,3.455,0.815,0.0494,0.599,-3.947,1,125.989,0.473,0,Chicken Soup,Skrillex
0.0165,0.597,3.494,0.952,0.145,0.305,-3.586,0,127.907,0.206,0,No Sleep,Bougenvilla
0.0705,0.71,2.772,0.884,0.0,0.0765,-1.258,1,149.995,0.579,0,Help,Borgore
0.00931,0.715,3.312,0.989,0.109,0.0475,-1.723,1,128.054,0.679,0,Waist Time,Diplo
0.0126,0.604,3.344,0.796,0.0,0.106,-2.416,0,127.991,0.209,0,Scared To Be Lonely (Brooks Remix),Martin Garrix
